# STN;YYYYMMDD;   HH;   DD;    T;    Q
350;20200824;5;210;147;1
350;20200824;6;230;149;8
350;20200824;7;220;154;28
350;20200824;8;240;165;89
350;20200824;9;250;174;49
350;20200824;10;250;175;39
350;20200824;11;240;197;150
350;20200824;12;260;205;179
350;20200824;13;260;202;180
350;20200824;14;260;204;147
350;20200824;15;270;215;159
350;20200824;16;280;212;160
350;20200824;17;280;201;101
350;20200824;18;280;185;43
350;20200824;19;260;168;7
350;20200824;20;210;136;0
350;20200824;21;990;124;0
350;20200824;22;200;147;0
350;20200824;23;190;141;0
350;20200824;24;200;148;0
350;20200825;1;190;136;0
350;20200825;2;190;145;0
350;20200825;3;190;136;0
350;20200825;4;180;135;0
350;20200825;5;180;139;2
350;20200825;6;180;146;9
350;20200825;7;160;158;32
350;20200825;8;160;167;39
350;20200825;9;170;181;67
350;20200825;10;190;187;94
350;20200825;11;180;186;57
350;20200825;12;160;175;54
350;20200825;13;150;181;75
350;20200825;14;170;201;84
350;20200825;15;200;199;44
350;20200825;16;190;215;78
350;20200825;17;190;217;74
350;20200825;18;210;219;17
350;20200825;19;220;215;7
350;20200825;20;240;200;0
350;20200825;21;230;193;0
350;20200825;22;230;194;0
350;20200825;23;240;193;0
350;20200825;24;230;191;0
350;20200826;1;230;182;0
350;20200826;2;220;169;0
350;20200826;3;240;183;0
350;20200826;4;240;177;0
350;20200826;5;240;173;0
350;20200826;6;240;164;3
350;20200826;7;240;160;8
350;20200826;8;240;163;14
350;20200826;9;250;175;35
350;20200826;10;250;180;39
350;20200826;11;260;173;40
350;20200826;12;270;179;32
350;20200826;13;260;181;28
350;20200826;14;260;186;32
350;20200826;15;270;170;21
350;20200826;16;270;171;21
350;20200826;17;280;176;18
350;20200826;18;290;167;16
350;20200826;19;280;162;2
350;20200826;20;280;159;0
350;20200826;21;260;155;0
350;20200826;22;280;140;0
350;20200826;23;210;127;0
350;20200826;24;230;141;0
350;20200827;1;210;138;0
350;20200827;2;150;132;0
350;20200827;3;210;129;0
350;20200827;4;180;126;0
350;20200827;5;190;128;1
350;20200827;6;190;139;15
350;20200827;7;180;150;35
350;20200827;8;190;152;38
350;20200827;9;180;160;48
350;20200827;10;180;174;124
350;20200827;11;200;194;194
350;20200827;12;170;207;187
350;20200827;13;160;207;147
350;20200827;14;160;209;143
350;20200827;15;160;214;82
350;20200827;16;160;202;44
350;20200827;17;140;199;42
350;20200827;18;110;192;18
350;20200827;19;70;179;1
350;20200827;20;90;156;0
350;20200827;21;140;160;0
350;20200827;22;140;157;0
350;20200827;23;140;149;0
350;20200827;24;160;152;0
350;20200828;1;200;159;0
350;20200828;2;220;166;0
350;20200828;3;210;167;0
350;20200828;4;220;155;0
350;20200828;5;220;150;1
350;20200828;6;210;157;23
350;20200828;7;220;164;63
350;20200828;8;210;173;86
350;20200828;9;220;179;102
350;20200828;10;220;195;166
350;20200828;11;200;195;188
350;20200828;12;200;195;133
350;20200828;13;210;199;87
350;20200828;14;190;206;92
350;20200828;15;250;158;29
350;20200828;16;200;173;63
350;20200828;17;190;165;32
350;20200828;18;250;159;11
350;20200828;19;230;146;0
350;20200828;20;990;132;0
350;20200828;21;160;137;0
350;20200828;22;180;129;0
350;20200828;23;180;119;0
350;20200828;24;190;120;0
350;20200829;1;200;119;0
350;20200829;2;200;116;0
350;20200829;3;200;115;0
350;20200829;4;200;114;0
350;20200829;5;200;111;1
350;20200829;6;200;119;17
350;20200829;7;200;128;28
350;20200829;8;220;138;90
350;20200829;9;220;140;47
350;20200829;10;200;159;122
350;20200829;11;210;181;216
350;20200829;12;220;181;199
350;20200829;13;220;193;216
350;20200829;14;270;178;62
350;20200829;15;270;163;38
350;20200829;16;240;168;46
350;20200829;17;240;174;64
350;20200829;18;230;163;20
350;20200829;19;220;155;3
350;20200829;20;220;141;0
350;20200829;21;210;132;0
350;20200829;22;210;128;0
350;20200829;23;210;130;0
350;20200829;24;210;122;0
350;20200830;1;220;124;0
350;20200830;2;230;115;0
350;20200830;3;220;119;0
350;20200830;4;200;124;0
350;20200830;5;210;129;1
350;20200830;6;200;135;8
350;20200830;7;240;143;35
350;20200830;8;230;157;81
350;20200830;9;280;167;61
350;20200830;10;290;169;80
350;20200830;11;340;174;91
350;20200830;12;350;180;150
350;20200830;13;340;185;118
350;20200830;14;330;181;84
350;20200830;15;330;180;125
350;20200830;16;350;172;83
350;20200830;17;340;165;25
350;20200830;18;340;159;14
350;20200830;19;330;153;3
350;20200830;20;340;152;0
350;20200830;21;330;152;0
350;20200830;22;340;152;0
350;20200830;23;340;150;0
350;20200830;24;330;148;0
350;20200831;1;340;146;0
350;20200831;2;350;145;0
350;20200831;3;340;141;0
350;20200831;4;360;139;0
350;20200831;5;360;140;0
350;20200831;6;330;142;8
350;20200831;7;350;149;31
350;20200831;8;360;158;62
350;20200831;9;20;166;97
350;20200831;10;30;181;183
350;20200831;11;360;190;260
350;20200831;12;10;184;167
350;20200831;13;340;184;140
350;20200831;14;340;188;122
350;20200831;15;20;183;124
350;20200831;16;360;189;101
350;20200831;17;350;174;80
350;20200831;18;350;162;29
350;20200831;19;340;133;2
350;20200831;20;300;122;0
350;20200831;21;340;115;0
350;20200831;22;320;106;0
350;20200831;23;250;90;0
350;20200831;24;0;81;0
350;20200901;1;350;92;0
350;20200901;2;0;97;0
350;20200901;3;300;89;0
350;20200901;4;330;83;0
350;20200901;5;320;73;0
350;20200901;6;10;110;26
350;20200901;7;30;135;46
350;20200901;8;60;151;69
350;20200901;9;50;164;109
350;20200901;10;20;172;195
350;20200901;11;40;172;85
350;20200901;12;20;172;85
350;20200901;13;340;177;92
350;20200901;14;340;180;139
350;20200901;15;350;177;90
350;20200901;16;330;180;136
350;20200901;17;330;172;87
350;20200901;18;350;162;28
350;20200901;19;360;155;2
350;20200901;20;360;149;0
350;20200901;21;360;137;0
350;20200901;22;20;125;0
350;20200901;23;20;126;0
350;20200901;24;300;126;0
350;20200902;1;290;118;0
350;20200902;2;300;116;0
350;20200902;3;270;109;0
350;20200902;4;290;115;0
350;20200902;5;270;109;0
350;20200902;6;280;115;18
350;20200902;7;320;136;56
350;20200902;8;320;165;116
350;20200902;9;340;180;175
350;20200902;10;40;192;218
350;20200902;11;990;201;228
350;20200902;12;310;212;202
350;20200902;13;280;212;230
350;20200902;14;270;202;125
350;20200902;15;280;204;50
350;20200902;16;310;198;88
350;20200902;17;320;195;71
350;20200902;18;310;166;22
350;20200902;19;280;147;1
350;20200902;20;0;132;0
350;20200902;21;990;124;0
350;20200902;22;170;113;0
350;20200902;23;170;107;0
350;20200902;24;200;109;0
350;20200903;1;190;111;0
350;20200903;2;190;125;0
350;20200903;3;200;128;0
350;20200903;4;190;135;0
350;20200903;5;190;137;0
350;20200903;6;190;136;3
350;20200903;7;180;135;12
350;20200903;8;170;137;23
350;20200903;9;190;144;23
350;20200903;10;190;144;32
350;20200903;11;190;157;64
350;20200903;12;200;180;123
350;20200903;13;220;199;143
350;20200903;14;210;212;143
350;20200903;15;220;215;98
350;20200903;16;230;214;41
350;20200903;17;220;210;30
350;20200903;18;220;207;9
350;20200903;19;220;205;1
350;20200903;20;220;205;0
350;20200903;21;230;203;0
350;20200903;22;240;201;0
350;20200903;23;230;190;0
350;20200903;24;220;183;0
350;20200904;1;240;185;0
350;20200904;2;250;182;0
350;20200904;3;260;170;0
350;20200904;4;230;168;0
350;20200904;5;230;172;0
350;20200904;6;220;171;8
350;20200904;7;240;177;36
350;20200904;8;240;182;69
350;20200904;9;250;184;100
350;20200904;10;250;194;138
350;20200904;11;250;200;196
350;20200904;12;270;207;215
350;20200904;13;260;203;143
350;20200904;14;270;202;134
350;20200904;15;270;205;124
350;20200904;16;270;192;87
350;20200904;17;280;184;40
350;20200904;18;270;174;21
350;20200904;19;270;157;1
350;20200904;20;260;138;0
350;20200904;21;220;125;0
350;20200904;22;210;134;0
350;20200904;23;200;136;0
350;20200904;24;210;139;0
350;20200905;1;200;143;0
350;20200905;2;210;147;0
350;20200905;3;250;149;0
350;20200905;4;320;143;0
350;20200905;5;290;138;0
350;20200905;6;250;137;2
350;20200905;7;240;136;17
350;20200905;8;260;158;114
350;20200905;9;270;173;160
350;20200905;10;280;178;213
350;20200905;11;270;189;158
350;20200905;12;280;190;164
350;20200905;13;270;196;222
350;20200905;14;290;179;139
350;20200905;15;290;175;104
350;20200905;16;280;173;79
350;20200905;17;280;171;75
350;20200905;18;260;154;26
350;20200905;19;220;130;0
350;20200905;20;210;121;0
350;20200905;21;240;120;0
350;20200905;22;210;122;0
350;20200905;23;200;116;0
350;20200905;24;200;110;0
350;20200906;1;220;109;0
350;20200906;2;180;99;0
350;20200906;3;200;96;0
350;20200906;4;220;90;0
350;20200906;5;210;93;0
350;20200906;6;220;105;15
350;20200906;7;220;128;59
350;20200906;8;230;153;107
350;20200906;9;230;163;84
350;20200906;10;260;167;119
350;20200906;11;260;181;197
350;20200906;12;290;164;149
350;20200906;13;280;180;66
350;20200906;14;280;189;123
350;20200906;15;310;185;107
350;20200906;16;300;186;106
350;20200906;17;300;173;55
350;20200906;18;300;152;21
350;20200906;19;270;135;1
350;20200906;20;280;128;0
350;20200906;21;210;106;0
350;20200906;22;0;94;0
350;20200906;23;200;91;0
350;20200906;24;190;98;0
350;20200907;1;220;109;0
350;20200907;2;240;105;0
350;20200907;3;220;106;0
350;20200907;4;210;104;0
350;20200907;5;200;96;0
350;20200907;6;0;95;14
350;20200907;7;230;134;60
350;20200907;8;220;160;115
350;20200907;9;230;177;165
350;20200907;10;220;187;163
350;20200907;11;270;187;174
350;20200907;12;230;211;217
350;20200907;13;230;214;220
350;20200907;14;250;216;186
350;20200907;15;250;208;136
350;20200907;16;280;206;89
350;20200907;17;240;199;49
350;20200907;18;230;189;14
350;20200907;19;230;148;0
350;20200907;20;230;153;0
350;20200907;21;190;145;0
350;20200907;22;200;141;0
350;20200907;23;200;141;0
350;20200907;24;210;138;0
350;20200908;1;200;131;0
350;20200908;2;200;135;0
350;20200908;3;200;136;0
350;20200908;4;200;143;0
350;20200908;5;200;144;0
350;20200908;6;200;147;3
350;20200908;7;210;155;20
350;20200908;8;210;160;30
350;20200908;9;220;163;35
350;20200908;10;230;172;40
350;20200908;11;220;178;46
350;20200908;12;210;183;54
350;20200908;13;220;187;48
350;20200908;14;220;187;36
350;20200908;15;210;187;26
350;20200908;16;220;189;19
350;20200908;17;210;185;15
350;20200908;18;200;182;5
350;20200908;19;190;180;0
350;20200908;20;180;181;0
350;20200908;21;190;183;0
350;20200908;22;200;180;0
350;20200908;23;200;176;0
350;20200908;24;190;178;0
350;20200909;1;200;179;0
350;20200909;2;210;179;0
350;20200909;3;200;177;0
350;20200909;4;200;176;0
350;20200909;5;220;176;0
350;20200909;6;240;173;3
350;20200909;7;250;169;9
350;20200909;8;230;172;20
350;20200909;9;250;176;31
350;20200909;10;220;187;44
350;20200909;11;240;221;133
350;20200909;12;260;237;232
350;20200909;13;270;231;180
350;20200909;14;290;220;86
350;20200909;15;280;206;55
350;20200909;16;310;194;36
350;20200909;17;290;182;15
350;20200909;18;290;179;7
350;20200909;19;350;179;0
350;20200909;20;350;167;0
350;20200909;21;360;161;0
350;20200909;22;350;145;0
350;20200909;23;320;130;0
350;20200909;24;340;112;0
350;20200910;1;220;96;0
350;20200910;2;220;93;0
350;20200910;3;210;81;0
350;20200910;4;210;77;0
350;20200910;5;210;73;0
350;20200910;6;0;80;8
350;20200910;7;180;123;44
350;20200910;8;250;152;92
350;20200910;9;990;175;166
350;20200910;10;180;185;222
350;20200910;11;40;187;167
350;20200910;12;360;187;183
350;20200910;13;20;190;88
350;20200910;14;10;200;182
350;20200910;15;360;196;201
350;20200910;16;990;199;104
350;20200910;17;990;192;64
350;20200910;18;0;166;15
350;20200910;19;0;131;0
350;20200910;20;0;113;0
350;20200910;21;0;104;0
350;20200910;22;90;100;0
350;20200910;23;0;91;0
350;20200910;24;300;88;0
350;20200911;1;0;86;0
350;20200911;2;0;74;0
350;20200911;3;0;65;0
350;20200911;4;0;69;0
350;20200911;5;170;87;0
350;20200911;6;160;92;8
350;20200911;7;0;129;46
350;20200911;8;990;159;90
350;20200911;9;990;171;103
350;20200911;10;990;177;116
350;20200911;11;240;198;198
350;20200911;12;240;204;196
350;20200911;13;250;208;199
350;20200911;14;260;217;157
350;20200911;15;290;215;145
350;20200911;16;310;206;91
350;20200911;17;330;194;44
350;20200911;18;320;167;13
350;20200911;19;270;140;0
350;20200911;20;0;123;0
350;20200911;21;200;107;0
350;20200911;22;210;94;0
350;20200911;23;230;94;0
350;20200911;24;190;87;0
350;20200912;1;220;107;0
350;20200912;2;210;106;0
350;20200912;3;200;103;0
350;20200912;4;210;103;0
350;20200912;5;200;103;0
350;20200912;6;200;112;7
350;20200912;7;220;128;46
350;20200912;8;220;155;91
350;20200912;9;250;174;149
350;20200912;10;260;188;162
350;20200912;11;250;185;148
350;20200912;12;260;195;120
350;20200912;13;260;202;126
350;20200912;14;260;198;100
350;20200912;15;270;204;91
350;20200912;16;290;198;95
350;20200912;17;290;193;56
350;20200912;18;280;169;13
350;20200912;19;270;158;0
350;20200912;20;260;144;0
350;20200912;21;220;120;0
350;20200912;22;200;115;0
350;20200912;23;190;125;0
350;20200912;24;200;133;0
350;20200913;1;200;126;0
350;20200913;2;190;115;0
350;20200913;3;180;110;0
350;20200913;4;180;109;0
350;20200913;5;200;119;0
350;20200913;6;200;122;6
350;20200913;7;200;132;28
350;20200913;8;220;156;81
350;20200913;9;240;181;142
350;20200913;10;230;190;173
350;20200913;11;240;212;215
350;20200913;12;240;222;228
350;20200913;13;200;230;220
350;20200913;14;220;234;195
350;20200913;15;240;241;159
350;20200913;16;250;239;109
350;20200913;17;210;232;55
350;20200913;18;0;200;11
350;20200913;19;280;164;0
350;20200913;20;0;147;0
350;20200913;21;0;133;0
350;20200913;22;0;127;0
350;20200913;23;0;120;0
350;20200913;24;170;121;0
350;20200914;1;180;121;0
350;20200914;2;180;115;0
350;20200914;3;180;112;0
350;20200914;4;0;108;0
350;20200914;5;0;106;0
350;20200914;6;70;105;8
350;20200914;7;70;152;46
350;20200914;8;80;199;100
350;20200914;9;90;238;150
350;20200914;10;100;257;189
350;20200914;11;140;272;214
350;20200914;12;150;292;222
350;20200914;13;90;301;215
350;20200914;14;130;309;192
350;20200914;15;130;313;156
350;20200914;16;110;309;105
350;20200914;17;110;294;52
350;20200914;18;70;252;16
350;20200914;19;50;232;0
350;20200914;20;60;204;0
350;20200914;21;40;192;0
350;20200914;22;60;172;0
350;20200914;23;0;172;0
350;20200914;24;0;156;0
350;20200915;1;130;158;0
350;20200915;2;130;144;0
350;20200915;3;160;142;0
350;20200915;4;0;132;0
350;20200915;5;180;133;0
350;20200915;6;0;138;7
350;20200915;7;990;196;44
350;20200915;8;170;248;98
350;20200915;9;150;275;141
350;20200915;10;150;300;189
350;20200915;11;150;321;210
350;20200915;12;170;336;219
350;20200915;13;160;347;217
350;20200915;14;170;344;191
350;20200915;15;250;345;164
350;20200915;16;210;342;108
350;20200915;17;180;323;51
350;20200915;18;990;268;8
350;20200915;19;110;232;0
350;20200915;20;220;230;0
350;20200915;21;990;214;0
350;20200915;22;260;193;0
350;20200915;23;250;178;0
350;20200915;24;240;178;0
350;20200916;1;260;176;0
350;20200916;2;250;167;0
350;20200916;3;0;155;0
350;20200916;4;260;175;0
350;20200916;5;270;145;0
350;20200916;6;280;152;5
350;20200916;7;340;193;42
350;20200916;8;360;206;53
350;20200916;9;20;221;137
350;20200916;10;350;238;179
350;20200916;11;330;235;185
350;20200916;12;330;239;111
350;20200916;13;350;241;171
350;20200916;14;350;229;136
350;20200916;15;10;230;127
350;20200916;16;20;229;108
350;20200916;17;10;213;48
350;20200916;18;360;190;8
350;20200916;19;10;178;0
350;20200916;20;20;170;0
350;20200916;21;20;166;0
350;20200916;22;20;161;0
350;20200916;23;20;142;0
350;20200916;24;20;130;0
350;20200917;1;20;117;0
350;20200917;2;20;115;0
350;20200917;3;30;104;0
350;20200917;4;20;99;0
350;20200917;5;30;89;0
350;20200917;6;30;97;6
350;20200917;7;50;122;43
350;20200917;8;60;143;97
350;20200917;9;50;156;141
350;20200917;10;70;170;142
350;20200917;11;50;186;222
350;20200917;12;60;193;232
350;20200917;13;60;198;225
350;20200917;14;60;204;196
350;20200917;15;30;200;158
350;20200917;16;50;192;107
350;20200917;17;50;178;50
350;20200917;18;50;161;8
350;20200917;19;40;146;0
350;20200917;20;50;139;0
350;20200917;21;50;138;0
350;20200917;22;50;125;0
350;20200917;23;60;122;0
350;20200917;24;60;118;0
350;20200918;1;60;110;0
350;20200918;2;60;105;0
350;20200918;3;60;92;0
350;20200918;4;60;85;0
350;20200918;5;60;93;0
350;20200918;6;60;95;6
350;20200918;7;70;114;44
350;20200918;8;70;135;98
350;20200918;9;70;161;150
350;20200918;10;70;186;191
350;20200918;11;60;204;219
350;20200918;12;80;218;225
350;20200918;13;90;231;217
350;20200918;14;70;231;195
350;20200918;15;80;232;152
350;20200918;16;80;228;100
350;20200918;17;80;214;45
350;20200918;18;60;192;6
350;20200918;19;60;183;0
350;20200918;20;60;170;0
350;20200918;21;50;148;0
350;20200918;22;60;146;0
350;20200918;23;60;137;0
350;20200918;24;50;118;0
350;20200919;1;70;120;0
350;20200919;2;60;121;0
350;20200919;3;60;113;0
350;20200919;4;50;108;0
350;20200919;5;50;100;0
350;20200919;6;60;112;5
350;20200919;7;60;134;39
350;20200919;8;70;160;94
350;20200919;9;80;180;144
350;20200919;10;60;200;185
350;20200919;11;90;221;209
350;20200919;12;100;235;217
350;20200919;13;90;247;207
350;20200919;14;90;251;181
350;20200919;15;110;256;142
350;20200919;16;60;253;94
350;20200919;17;60;238;42
350;20200919;18;50;205;6
350;20200919;19;40;177;0
350;20200919;20;70;180;0
350;20200919;21;30;152;0
350;20200919;22;30;147;0
350;20200919;23;30;140;0
350;20200919;24;40;131;0
350;20200920;1;30;127;0
350;20200920;2;40;114;0
350;20200920;3;40;110;0
350;20200920;4;40;101;0
350;20200920;5;30;87;0
350;20200920;6;40;91;4
350;20200920;7;40;121;38
350;20200920;8;50;147;95
350;20200920;9;50;181;149
350;20200920;10;50;205;192
350;20200920;11;30;217;221
350;20200920;12;30;231;231
350;20200920;13;40;240;222
350;20200920;14;50;241;189
